county_state,county,state_id,state_name
Adams_Mississippi,Adams,MS,Mississippi
Schoharie_New York,Schoharie,NY,New York
Marshall_Kentucky,Marshall,KY,Kentucky
Stark_North Dakota,Stark,ND,North Dakota
Kleberg_Texas,Kleberg,TX,Texas
Muhlenberg_Kentucky,Muhlenberg,KY,Kentucky
Morton_North Dakota,Morton,ND,North Dakota
Lassen_California,Lassen,CA,California
Smyth_Virginia,Smyth,VA,Virginia
Mecklenburg_Virginia,Mecklenburg,VA,Virginia
Dillon_South Carolina,Dillon,SC,South Carolina
Clare_Michigan,Clare,MI,Michigan
Summit_Colorado,Summit,CO,Colorado
Vernon_Wisconsin,Vernon,WI,Wisconsin
Delta_Colorado,Delta,CO,Colorado
McDonough_Illinois,McDonough,IL,Illinois
Freeborn_Minnesota,Freeborn,MN,Minnesota
Gilmer_Georgia,Gilmer,GA,Georgia
Malheur_Oregon,Malheur,OR,Oregon
Caroline_Virginia,Caroline,VA,Virginia
Obion_Tennessee,Obion,TN,Tennessee
Elk_Pennsylvania,Elk,PA,Pennsylvania
Caledonia_Vermont,Caledonia,VT,Vermont
Sheridan_Wyoming,Sheridan,WY,Wyoming
Gallia_Ohio,Gallia,OH,Ohio
Sumter_Georgia,Sumter,GA,Georgia
Cass_Texas,Cass,TX,Texas
Dunklin_Missouri,Dunklin,MO,Missouri
Lake_Montana,Lake,MT,Montana
Franklin_Maine,Franklin,ME,Maine
Boyle_Kentucky,Boyle,KY,Kentucky
Marion_Alabama,Marion,AL,Alabama
Sanpete_Utah,Sanpete,UT,Utah
Carroll_Virginia,Carroll,VA,Virginia
Wayne_Georgia,Wayne,GA,Georgia
Austin_Texas,Austin,TX,Texas
Lee_Georgia,Lee,GA,Georgia
Trempealeau_Wisconsin,Trempealeau,WI,Wisconsin
White_Georgia,White,GA,Georgia
Hancock_West Virginia,Hancock,WV,West Virginia
Stoddard_Missouri,Stoddard,MO,Missouri
Neshoba_Mississippi,Neshoba,MS,Mississippi
Giles_Tennessee,Giles,TN,Tennessee
Cass_Minnesota,Cass,MN,Minnesota
Caddo_Oklahoma,Caddo,OK,Oklahoma
Garrett_Maryland,Garrett,MD,Maryland
Haralson_Georgia,Haralson,GA,Georgia
Pine_Minnesota,Pine,MN,Minnesota
Leflore_Mississippi,Leflore,MS,Mississippi
Madison_Georgia,Madison,GA,Georgia
Custer_Oklahoma,Custer,OK,Oklahoma
Park_Wyoming,Park,WY,Wyoming
Logan_Illinois,Logan,IL,Illinois
Mason_Michigan,Mason,MI,Michigan
Randolph_West Virginia,Randolph,WV,West Virginia
Orange_Vermont,Orange,VT,Vermont
Jackson_West Virginia,Jackson,WV,West Virginia
Wythe_Virginia,Wythe,VA,Virginia
Montgomery_Illinois,Montgomery,IL,Illinois
Powhatan_Virginia,Powhatan,VA,Virginia
Ellis_Kansas,Ellis,KS,Kansas
Jasper_South Carolina,Jasper,SC,South Carolina
Fredericksburg_Virginia,Fredericksburg,VA,Virginia
Fayette_Ohio,Fayette,OH,Ohio
Marion_Missouri,Marion,MO,Missouri
Jones_Georgia,Jones,GA,Georgia
McPherson_Kansas,McPherson,KS,Kansas
Yazoo_Mississippi,Yazoo,MS,Mississippi
Palo Pinto_Texas,Palo Pinto,TX,Texas
Marion_Tennessee,Marion,TN,Tennessee
Jefferson_Idaho,Jefferson,ID,Idaho
Alpena_Michigan,Alpena,MI,Michigan
Morgan_Colorado,Morgan,CO,Colorado
Union_Mississippi,Union,MS,Mississippi
Copiah_Mississippi,Copiah,MS,Mississippi
Dinwiddie_Virginia,Dinwiddie,VA,Virginia
Tate_Mississippi,Tate,MS,Mississippi
Ripley_Indiana,Ripley,IN,Indiana
Hocking_Ohio,Hocking,OH,Ohio
Scott_Mississippi,Scott,MS,Mississippi
Van Wert_Ohio,Van Wert,OH,Ohio
Le Sueur_Minnesota,Le Sueur,MN,Minnesota
Baker_Florida,Baker,FL,Florida
Meade_Kentucky,Meade,KY,Kentucky
San Jacinto_Texas,San Jacinto,TX,Texas
Codington_South Dakota,Codington,SD,South Dakota
Wells_Indiana,Wells,IN,Indiana
Pike_Ohio,Pike,OH,Ohio
Grimes_Texas,Grimes,TX,Texas
Henderson_Tennessee,Henderson,TN,Tennessee
Glenn_California,Glenn,CA,California
Cherokee_North Carolina,Cherokee,NC,North Carolina
Carroll_Arkansas,Carroll,AR,Arkansas
Winchester_Virginia,Winchester,VA,Virginia
Carroll_Tennessee,Carroll,TN,Tennessee
Montgomery_Kentucky,Montgomery,KY,Kentucky
Washington_Indiana,Washington,IN,Indiana
Garvin_Oklahoma,Garvin,OK,Oklahoma
Iroquois_Illinois,Iroquois,IL,Illinois
Adams_Ohio,Adams,OH,Ohio
Lincoln_Wisconsin,Lincoln,WI,Wisconsin
San Miguel_New Mexico,San Miguel,NM,New Mexico
Meade_South Dakota,Meade,SD,South Dakota
Jennings_Indiana,Jennings,IN,Indiana
Grant_New Mexico,Grant,NM,New Mexico
Del Norte_California,Del Norte,CA,California
Union_South Carolina,Union,SC,South Carolina
Door_Wisconsin,Door,WI,Wisconsin
Carroll_Ohio,Carroll,OH,Ohio
Wyoming_Pennsylvania,Wyoming,PA,Pennsylvania
Bradford_Florida,Bradford,FL,Florida
De Soto_Louisiana,De Soto,LA,Louisiana
Montgomery_North Carolina,Montgomery,NC,North Carolina
Henry_Ohio,Henry,OH,Ohio
Monroe_Georgia,Monroe,GA,Georgia
Mineral_West Virginia,Mineral,WV,West Virginia
Carter_Kentucky,Carter,KY,Kentucky
Peach_Georgia,Peach,GA,Georgia
Russell_Virginia,Russell,VA,Virginia
Hardee_Florida,Hardee,FL,Florida
Toombs_Georgia,Toombs,GA,Georgia
Edgefield_South Carolina,Edgefield,SC,South Carolina
Uvalde_Texas,Uvalde,TX,Texas
Logan_Kentucky,Logan,KY,Kentucky
Orleans_Vermont,Orleans,VT,Vermont
Cibola_New Mexico,Cibola,NM,New Mexico
Simpson_Mississippi,Simpson,MS,Mississippi
Ashe_North Carolina,Ashe,NC,North Carolina
Mason_West Virginia,Mason,WV,West Virginia
White_Tennessee,White,TN,Tennessee
Bell_Kentucky,Bell,KY,Kentucky
Marlboro_South Carolina,Marlboro,SC,South Carolina
Elmore_Idaho,Elmore,ID,Idaho
Harlan_Kentucky,Harlan,KY,Kentucky
Decatur_Georgia,Decatur,GA,Georgia
Perry_Kentucky,Perry,KY,Kentucky
Fluvanna_Virginia,Fluvanna,VA,Virginia
Lewis_New York,Lewis,NY,New York
Decatur_Indiana,Decatur,IN,Indiana
Juneau_Wisconsin,Juneau,WI,Wisconsin
Gillespie_Texas,Gillespie,TX,Texas
Barton_Kansas,Barton,KS,Kansas
Geneva_Alabama,Geneva,AL,Alabama
Oceana_Michigan,Oceana,MI,Michigan
Tillamook_Oregon,Tillamook,OR,Oregon
Johnson_Arkansas,Johnson,AR,Arkansas
Boone_Iowa,Boone,IA,Iowa
Currituck_North Carolina,Currituck,NC,North Carolina
Union_Oregon,Union,OR,Oregon
Woodford_Kentucky,Woodford,KY,Kentucky
Grayson_Kentucky,Grayson,KY,Kentucky
Upson_Georgia,Upson,GA,Georgia
Clay_Indiana,Clay,IN,Indiana
King George_Virginia,King George,VA,Virginia
Charlevoix_Michigan,Charlevoix,MI,Michigan
Sunflower_Mississippi,Sunflower,MS,Mississippi
Wasco_Oregon,Wasco,OR,Oregon
West Baton Rouge_Louisiana,West Baton Rouge,LA,Louisiana
Montezuma_Colorado,Montezuma,CO,Colorado
Lauderdale_Tennessee,Lauderdale,TN,Tennessee
Cherokee_Alabama,Cherokee,AL,Alabama
St. Francis_Arkansas,St. Francis,AR,Arkansas
Cass_Nebraska,Cass,NE,Nebraska
Mille Lacs_Minnesota,Mille Lacs,MN,Minnesota
McNairy_Tennessee,McNairy,TN,Tennessee
Hart_Georgia,Hart,GA,Georgia
Lyon_Minnesota,Lyon,MN,Minnesota
Stephens_Georgia,Stephens,GA,Georgia
Somerset_Maryland,Somerset,MD,Maryland
Elbert_Colorado,Elbert,CO,Colorado
Hardin_Tennessee,Hardin,TN,Tennessee
Audrain_Missouri,Audrain,MO,Missouri
Benton_Iowa,Benton,IA,Iowa
Allen_Louisiana,Allen,LA,Louisiana
Morehouse_Louisiana,Morehouse,LA,Louisiana
Texas_Missouri,Texas,MO,Missouri
Taylor_Kentucky,Taylor,KY,Kentucky
Posey_Indiana,Posey,IN,Indiana
Franklin_Kansas,Franklin,KS,Kansas
Lawrence_South Dakota,Lawrence,SD,South Dakota
Hardeman_Tennessee,Hardeman,TN,Tennessee
Dickinson_Michigan,Dickinson,MI,Michigan
Cheboygan_Michigan,Cheboygan,MI,Michigan
Fannin_Georgia,Fannin,GA,Georgia
Tattnall_Georgia,Tattnall,GA,Georgia
Adair_Missouri,Adair,MO,Missouri
Barbour_Alabama,Barbour,AL,Alabama
Shelby_Texas,Shelby,TX,Texas
Lamoille_Vermont,Lamoille,VT,Vermont
Salem_Virginia,Salem,VA,Virginia
Gladwin_Michigan,Gladwin,MI,Michigan
Prentiss_Mississippi,Prentiss,MS,Mississippi
Miller_Missouri,Miller,MO,Missouri
Iosco_Michigan,Iosco,MI,Michigan
Brown_Minnesota,Brown,MN,Minnesota
Fayette_Texas,Fayette,TX,Texas
Cleburne_Arkansas,Cleburne,AR,Arkansas
Nicholas_West Virginia,Nicholas,WV,West Virginia
Routt_Colorado,Routt,CO,Colorado
Plymouth_Iowa,Plymouth,IA,Iowa
Jackson_Oklahoma,Jackson,OK,Oklahoma
Yates_New York,Yates,NY,New York
Marion_Mississippi,Marion,MS,Mississippi
Grant_Kentucky,Grant,KY,Kentucky
Randolph_Indiana,Randolph,IN,Indiana
Anson_North Carolina,Anson,NC,North Carolina
Randolph_Missouri,Randolph,MO,Missouri
Bremer_Iowa,Bremer,IA,Iowa
Washington_Missouri,Washington,MO,Missouri
Seminole_Oklahoma,Seminole,OK,Oklahoma
Grady_Georgia,Grady,GA,Georgia
Hickman_Tennessee,Hickman,TN,Tennessee
Chattooga_Georgia,Chattooga,GA,Georgia
Milam_Texas,Milam,TX,Texas
Washington_Florida,Washington,FL,Florida
Abbeville_South Carolina,Abbeville,SC,South Carolina
Juniata_Pennsylvania,Juniata,PA,Pennsylvania
Dawson_Georgia,Dawson,GA,Georgia
Teller_Colorado,Teller,CO,Colorado
Rowan_Kentucky,Rowan,KY,Kentucky
Upshur_West Virginia,Upshur,WV,West Virginia
Todd_Minnesota,Todd,MN,Minnesota
Otsego_Michigan,Otsego,MI,Michigan
Lincoln_Kentucky,Lincoln,KY,Kentucky
Aransas_Texas,Aransas,TX,Texas
Manistee_Michigan,Manistee,MI,Michigan
Staunton_Virginia,Staunton,VA,Virginia
Mingo_West Virginia,Mingo,WV,West Virginia
Churchill_Nevada,Churchill,NV,Nevada
Waushara_Wisconsin,Waushara,WI,Wisconsin
Crawford_Missouri,Crawford,MO,Missouri
White_Indiana,White,IN,Indiana
Clarke_Alabama,Clarke,AL,Alabama
Butts_Georgia,Butts,GA,Georgia
Luna_New Mexico,Luna,NM,New Mexico
Ohio_Kentucky,Ohio,KY,Kentucky
Hertford_North Carolina,Hertford,NC,North Carolina
Saline_Illinois,Saline,IL,Illinois
Sabine_Louisiana,Sabine,LA,Louisiana
Lee_Virginia,Lee,VA,Virginia
George_Mississippi,George,MS,Mississippi
Poinsett_Arkansas,Poinsett,AR,Arkansas
Roscommon_Michigan,Roscommon,MI,Michigan
Pottawatomie_Kansas,Pottawatomie,KS,Kansas
Macon_Tennessee,Macon,TN,Tennessee
Ouachita_Arkansas,Ouachita,AR,Arkansas
Page_Virginia,Page,VA,Virginia
Winston_Alabama,Winston,AL,Alabama
Columbia_Arkansas,Columbia,AR,Arkansas
Scott_Indiana,Scott,IN,Indiana
Dawson_Nebraska,Dawson,NE,Nebraska
Jerome_Idaho,Jerome,ID,Idaho
Cassia_Idaho,Cassia,ID,Idaho
Iowa_Wisconsin,Iowa,WI,Wisconsin
Jefferson_Oregon,Jefferson,OR,Oregon
Itawamba_Mississippi,Itawamba,MS,Mississippi
Limestone_Texas,Limestone,TX,Texas
Plaquemines_Louisiana,Plaquemines,LA,Louisiana
Panola_Texas,Panola,TX,Texas
Hampshire_West Virginia,Hampshire,WV,West Virginia
Osceola_Michigan,Osceola,MI,Michigan
Union_Georgia,Union,GA,Georgia
Teton_Wyoming,Teton,WY,Wyoming
Payette_Idaho,Payette,ID,Idaho
Coahoma_Mississippi,Coahoma,MS,Mississippi
Hood River_Oregon,Hood River,OR,Oregon
Antrim_Michigan,Antrim,MI,Michigan
Fayette_Indiana,Fayette,IN,Indiana
Sumner_Kansas,Sumner,KS,Kansas
Meeker_Minnesota,Meeker,MN,Minnesota
Grainger_Tennessee,Grainger,TN,Tennessee
Meigs_Ohio,Meigs,OH,Ohio
Menominee_Michigan,Menominee,MI,Michigan
Hockley_Texas,Hockley,TX,Texas
Crook_Oregon,Crook,OR,Oregon
Saline_Missouri,Saline,MO,Missouri
Houston_Texas,Houston,TX,Texas
Starke_Indiana,Starke,IN,Indiana
Prince Edward_Virginia,Prince Edward,VA,Virginia
Ray_Missouri,Ray,MO,Missouri
Goochland_Virginia,Goochland,VA,Virginia
Martin_North Carolina,Martin,NC,North Carolina
Leake_Mississippi,Leake,MS,Mississippi
McDonald_Missouri,McDonald,MO,Missouri
Franklin_Indiana,Franklin,IN,Indiana
Franklin_Georgia,Franklin,GA,Georgia
Yankton_South Dakota,Yankton,SD,South Dakota
Crisp_Georgia,Crisp,GA,Georgia
Caswell_North Carolina,Caswell,NC,North Carolina
Curry_Oregon,Curry,OR,Oregon
Randolph_Alabama,Randolph,AL,Alabama
Johnson_Kentucky,Johnson,KY,Kentucky
Rockbridge_Virginia,Rockbridge,VA,Virginia
Fairfield_South Carolina,Fairfield,SC,South Carolina
Emanuel_Georgia,Emanuel,GA,Georgia
Burke_Georgia,Burke,GA,Georgia
Bibb_Alabama,Bibb,AL,Alabama
Assumption_Louisiana,Assumption,LA,Louisiana
Brooke_West Virginia,Brooke,WV,West Virginia
Hopewell_Virginia,Hopewell,VA,Virginia
Asotin_Washington,Asotin,WA,Washington
Gray_Texas,Gray,TX,Texas
Anderson_Kentucky,Anderson,KY,Kentucky
Clark_Arkansas,Clark,AR,Arkansas
Logan_Colorado,Logan,CO,Colorado
Blaine_Idaho,Blaine,ID,Idaho
Boone_West Virginia,Boone,WV,West Virginia
Nodaway_Missouri,Nodaway,MO,Missouri
Union_Louisiana,Union,LA,Louisiana
Seward_Kansas,Seward,KS,Kansas
Grant_Louisiana,Grant,LA,Louisiana
Letcher_Kentucky,Letcher,KY,Kentucky
Beckham_Oklahoma,Beckham,OK,Oklahoma
Mitchell_Georgia,Mitchell,GA,Georgia
Adair_Oklahoma,Adair,OK,Oklahoma
Bandera_Texas,Bandera,TX,Texas
Mahaska_Iowa,Mahaska,IA,Iowa
Waynesboro_Virginia,Waynesboro,VA,Virginia
Washington_Iowa,Washington,IA,Iowa
Overton_Tennessee,Overton,TN,Tennessee
Tippah_Mississippi,Tippah,MS,Mississippi
Pointe Coupee_Louisiana,Pointe Coupee,LA,Louisiana
Wyandot_Ohio,Wyandot,OH,Ohio
Scott_Tennessee,Scott,TN,Tennessee
Jersey_Illinois,Jersey,IL,Illinois
Scott_Virginia,Scott,VA,Virginia
Taylor_Florida,Taylor,FL,Florida
Hempstead_Arkansas,Hempstead,AR,Arkansas
Buchanan_Virginia,Buchanan,VA,Virginia
Vilas_Wisconsin,Vilas,WI,Wisconsin
Shelby_Illinois,Shelby,IL,Illinois
Henry_Missouri,Henry,MO,Missouri
Nobles_Minnesota,Nobles,MN,Minnesota
Klickitat_Washington,Klickitat,WA,Washington
Putnam_Georgia,Putnam,GA,Georgia
Pacific_Washington,Pacific,WA,Washington
New Kent_Virginia,New Kent,VA,Virginia
Calhoun_Texas,Calhoun,TX,Texas
Logan_Arkansas,Logan,AR,Arkansas
Leelanau_Michigan,Leelanau,MI,Michigan
Gage_Nebraska,Gage,NE,Nebraska
Mercer_Kentucky,Mercer,KY,Kentucky
Willacy_Texas,Willacy,TX,Texas
Jo Daviess_Illinois,Jo Daviess,IL,Illinois
Fayette_Illinois,Fayette,IL,Illinois
Morgan_Tennessee,Morgan,TN,Tennessee
Wabasha_Minnesota,Wabasha,MN,Minnesota
Tyler_Texas,Tyler,TX,Texas
Madison_North Carolina,Madison,NC,North Carolina
Yell_Arkansas,Yell,AR,Arkansas
McDuffie_Georgia,McDuffie,GA,Georgia
Colusa_California,Colusa,CA,California
Moore_Texas,Moore,TX,Texas
Newton_Mississippi,Newton,MS,Mississippi
Barnwell_South Carolina,Barnwell,SC,South Carolina
Hutchinson_Texas,Hutchinson,TX,Texas
St. James_Louisiana,St. James,LA,Louisiana
Wyoming_West Virginia,Wyoming,WV,West Virginia
Sevier_Utah,Sevier,UT,Utah
Monroe_Alabama,Monroe,AL,Alabama
Perry_Illinois,Perry,IL,Illinois
Colorado_Texas,Colorado,TX,Texas
Saunders_Nebraska,Saunders,NE,Nebraska
Buchanan_Iowa,Buchanan,IA,Iowa
Meriwether_Georgia,Meriwether,GA,Georgia
Grenada_Mississippi,Grenada,MS,Mississippi
Llano_Texas,Llano,TX,Texas
Greene_North Carolina,Greene,NC,North Carolina
Hubbard_Minnesota,Hubbard,MN,Minnesota
Stutsman_North Dakota,Stutsman,ND,North Dakota
Fillmore_Minnesota,Fillmore,MN,Minnesota
Allen_Kentucky,Allen,KY,Kentucky
Ogemaw_Michigan,Ogemaw,MI,Michigan
Lampasas_Texas,Lampasas,TX,Texas
Conway_Arkansas,Conway,AR,Arkansas
Lincoln_West Virginia,Lincoln,WV,West Virginia
Jay_Indiana,Jay,IN,Indiana
Owen_Indiana,Owen,IN,Indiana
Dodge_Georgia,Dodge,GA,Georgia
Texas_Oklahoma,Texas,OK,Oklahoma
La Paz_Arizona,La Paz,AZ,Arizona
Gonzales_Texas,Gonzales,TX,Texas
Sullivan_Indiana,Sullivan,IN,Indiana
Woodward_Oklahoma,Woodward,OK,Oklahoma
Gaines_Texas,Gaines,TX,Texas
Minidoka_Idaho,Minidoka,ID,Idaho
Dodge_Minnesota,Dodge,MN,Minnesota
Vernon_Missouri,Vernon,MO,Missouri
Jones_Iowa,Jones,IA,Iowa
Polk_North Carolina,Polk,NC,North Carolina
Wayne_Kentucky,Wayne,KY,Kentucky
Jackson_Wisconsin,Jackson,WI,Wisconsin
Clinton_Missouri,Clinton,MO,Missouri
Worth_Georgia,Worth,GA,Georgia
Uinta_Wyoming,Uinta,WY,Wyoming
Spencer_Indiana,Spencer,IN,Indiana
Washington_Georgia,Washington,GA,Georgia
Kewaunee_Wisconsin,Kewaunee,WI,Wisconsin
Wayne_Mississippi,Wayne,MS,Mississippi
Clay_Kentucky,Clay,KY,Kentucky
Washington_Nebraska,Washington,NE,Nebraska
Richland_Louisiana,Richland,LA,Louisiana
DeWitt_Texas,DeWitt,TX,Texas
Taylor_Wisconsin,Taylor,WI,Wisconsin
Carbon_Utah,Carbon,UT,Utah
Saluda_South Carolina,Saluda,SC,South Carolina
Carroll_Iowa,Carroll,IA,Iowa
Morgan_Missouri,Morgan,MO,Missouri
Ashley_Arkansas,Ashley,AR,Arkansas
Winneshiek_Iowa,Winneshiek,IA,Iowa
Pickens_Alabama,Pickens,AL,Alabama
Franklin_Louisiana,Franklin,LA,Louisiana
Cherokee_Kansas,Cherokee,KS,Kansas
Breckinridge_Kentucky,Breckinridge,KY,Kentucky
Dakota_Nebraska,Dakota,NE,Nebraska
Duchesne_Utah,Duchesne,UT,Utah
Labette_Kansas,Labette,KS,Kansas
Fulton_Indiana,Fulton,IN,Indiana
Adams_Wisconsin,Adams,WI,Wisconsin
Polk_Arkansas,Polk,AR,Arkansas
Carroll_Indiana,Carroll,IN,Indiana
Buena Vista_Iowa,Buena Vista,IA,Iowa
Bourbon_Kentucky,Bourbon,KY,Kentucky
Lavaca_Texas,Lavaca,TX,Texas
Northampton_North Carolina,Northampton,NC,North Carolina
Jones_Texas,Jones,TX,Texas
Henry_Iowa,Henry,IA,Iowa
Warren_North Carolina,Warren,NC,North Carolina
Frio_Texas,Frio,TX,Texas
Davison_South Dakota,Davison,SD,South Dakota
Martin_Minnesota,Martin,MN,Minnesota
DeKalb_Tennessee,DeKalb,TN,Tennessee
Butler_Alabama,Butler,AL,Alabama
Fayette_Iowa,Fayette,IA,Iowa
Concordia_Louisiana,Concordia,LA,Louisiana
Smith_Tennessee,Smith,TN,Tennessee
McIntosh_Oklahoma,McIntosh,OK,Oklahoma
Freestone_Texas,Freestone,TX,Texas
Clay_Mississippi,Clay,MS,Mississippi
Douglas_Illinois,Douglas,IL,Illinois
Adams_Washington,Adams,WA,Washington
Hampton_South Carolina,Hampton,SC,South Carolina
Chaffee_Colorado,Chaffee,CO,Colorado
Orange_Indiana,Orange,IN,Indiana
Lincoln_Montana,Lincoln,MT,Montana
Kent_Maryland,Kent,MD,Maryland
Greene_Virginia,Greene,VA,Virginia
Montague_Texas,Montague,TX,Texas
Union_Tennessee,Union,TN,Tennessee
Lincoln_New Mexico,Lincoln,NM,New Mexico
Tishomingo_Mississippi,Tishomingo,MS,Mississippi
Holmes_Florida,Holmes,FL,Florida
Jackson_Iowa,Jackson,IA,Iowa
Bertie_North Carolina,Bertie,NC,North Carolina
East Feliciana_Louisiana,East Feliciana,LA,Louisiana
Marengo_Alabama,Marengo,AL,Alabama
Lincoln_Wyoming,Lincoln,WY,Wyoming
Pierce_Georgia,Pierce,GA,Georgia
Marion_Kentucky,Marion,KY,Kentucky
Adair_Kentucky,Adair,KY,Kentucky
Perry_Missouri,Perry,MO,Missouri
Elbert_Georgia,Elbert,GA,Georgia
Berrien_Georgia,Berrien,GA,Georgia
Langlade_Wisconsin,Langlade,WI,Wisconsin
Benton_Missouri,Benton,MO,Missouri
Perry_Indiana,Perry,IN,Indiana
Covington_Mississippi,Covington,MS,Mississippi
Crawford_Illinois,Crawford,IL,Illinois
Jefferson_Kansas,Jefferson,KS,Kansas
Roosevelt_New Mexico,Roosevelt,NM,New Mexico
Dickinson_Kansas,Dickinson,KS,Kansas
Paulding_Ohio,Paulding,OH,Ohio
Brantley_Georgia,Brantley,GA,Georgia
Green Lake_Wisconsin,Green Lake,WI,Wisconsin
Waseca_Minnesota,Waseca,MN,Minnesota
Deaf Smith_Texas,Deaf Smith,TX,Texas
Hart_Kentucky,Hart,KY,Kentucky
Harrison_Kentucky,Harrison,KY,Kentucky
Macon_Alabama,Macon,AL,Alabama
Banks_Georgia,Banks,GA,Georgia
Long_Georgia,Long,GA,Georgia
Spencer_Kentucky,Spencer,KY,Kentucky
Lamar_Georgia,Lamar,GA,Georgia
McDowell_West Virginia,McDowell,WV,West Virginia
Plumas_California,Plumas,CA,California
Houston_Minnesota,Houston,MN,Minnesota
Los Alamos_New Mexico,Los Alamos,NM,New Mexico
Phillips_Arkansas,Phillips,AR,Arkansas
Morgan_Georgia,Morgan,GA,Georgia
Madison_Florida,Madison,FL,Florida
Cedar_Iowa,Cedar,IA,Iowa
Pike_Missouri,Pike,MO,Missouri
Appling_Georgia,Appling,GA,Georgia
Attala_Mississippi,Attala,MS,Mississippi
Humphreys_Tennessee,Humphreys,TN,Tennessee
Drew_Arkansas,Drew,AR,Arkansas
Poweshiek_Iowa,Poweshiek,IA,Iowa
Beadle_South Dakota,Beadle,SD,South Dakota
Pike_Georgia,Pike,GA,Georgia
Bosque_Texas,Bosque,TX,Texas
Otero_Colorado,Otero,CO,Colorado
Stone_Mississippi,Stone,MS,Mississippi
Eastland_Texas,Eastland,TX,Texas
Montour_Pennsylvania,Montour,PA,Pennsylvania
Winston_Mississippi,Winston,MS,Mississippi
Fentress_Tennessee,Fentress,TN,Tennessee
Wright_Missouri,Wright,MO,Missouri
Simpson_Kentucky,Simpson,KY,Kentucky
Jefferson_Iowa,Jefferson,IA,Iowa
Bethel_Alaska,Bethel,AK,Alaska
Grant_Arkansas,Grant,AR,Arkansas
Burleson_Texas,Burleson,TX,Texas
Young_Texas,Young,TX,Texas
Andrews_Texas,Andrews,TX,Texas
Hancock_Illinois,Hancock,IL,Illinois
Inyo_California,Inyo,CA,California
Gilchrist_Florida,Gilchrist,FL,Florida
Pitkin_Colorado,Pitkin,CO,Colorado
Schuyler_New York,Schuyler,NY,New York
Arkansas_Arkansas,Arkansas,AR,Arkansas
Southampton_Virginia,Southampton,VA,Virginia
Park_Colorado,Park,CO,Colorado
Ste. Genevieve_Missouri,Ste. Genevieve,MO,Missouri
Unicoi_Tennessee,Unicoi,TN,Tennessee
Russell_Kentucky,Russell,KY,Kentucky
Yancey_North Carolina,Yancey,NC,North Carolina
Johnson_Tennessee,Johnson,TN,Tennessee
Westmoreland_Virginia,Westmoreland,VA,Virginia
Patrick_Virginia,Patrick,VA,Virginia
Franklin_Arkansas,Franklin,AR,Arkansas
Holmes_Mississippi,Holmes,MS,Mississippi
Morgan_West Virginia,Morgan,WV,West Virginia
Randolph_Arkansas,Randolph,AR,Arkansas
Radford_Virginia,Radford,VA,Virginia
Cooper_Missouri,Cooper,MO,Missouri
Clayton_Iowa,Clayton,IA,Iowa
Haywood_Tennessee,Haywood,TN,Tennessee
Benzie_Michigan,Benzie,MI,Michigan
Hughes_South Dakota,Hughes,SD,South Dakota
Kalkaska_Michigan,Kalkaska,MI,Michigan
New Madrid_Missouri,New Madrid,MO,Missouri
Avery_North Carolina,Avery,NC,North Carolina
Andrew_Missouri,Andrew,MO,Missouri
McCreary_Kentucky,McCreary,KY,Kentucky
Richland_Wisconsin,Richland,WI,Wisconsin
Garrard_Kentucky,Garrard,KY,Kentucky
Colonial Heights_Virginia,Colonial Heights,VA,Virginia
Mariposa_California,Mariposa,CA,California
Edgar_Illinois,Edgar,IL,Illinois
Lee_South Carolina,Lee,SC,South Carolina
Greene_Georgia,Greene,GA,Georgia
Gem_Idaho,Gem,ID,Idaho
Dukes_Massachusetts,Dukes,MA,Massachusetts
Falls_Texas,Falls,TX,Texas
Leon_Texas,Leon,TX,Texas
Chickasaw_Mississippi,Chickasaw,MS,Mississippi
Chester_Tennessee,Chester,TN,Tennessee
Delaware_Iowa,Delaware,IA,Iowa
Cook_Georgia,Cook,GA,Georgia
Seward_Nebraska,Seward,NE,Nebraska
Warren_Illinois,Warren,IL,Illinois
Sharp_Arkansas,Sharp,AR,Arkansas
Henry_Alabama,Henry,AL,Alabama
Dickinson_Iowa,Dickinson,IA,Iowa
Mason_Kentucky,Mason,KY,Kentucky
Scurry_Texas,Scurry,TX,Texas
Sevier_Arkansas,Sevier,AR,Arkansas
Hardin_Iowa,Hardin,IA,Iowa
Buckingham_Virginia,Buckingham,VA,Virginia
Lee_Texas,Lee,TX,Texas
Crawford_Iowa,Crawford,IA,Iowa
Ben Hill_Georgia,Ben Hill,GA,Georgia
Tama_Iowa,Tama,IA,Iowa
Jackson_Arkansas,Jackson,AR,Arkansas
Robertson_Texas,Robertson,TX,Texas
Manassas Park_Virginia,Manassas Park,VA,Virginia
Union_Illinois,Union,IL,Illinois
Parke_Indiana,Parke,IN,Indiana
Bristol_Virginia,Bristol,VA,Virginia
Taylor_West Virginia,Taylor,WV,West Virginia
Socorro_New Mexico,Socorro,NM,New Mexico
Piscataquis_Maine,Piscataquis,ME,Maine
Humboldt_Nevada,Humboldt,NV,Nevada
Cross_Arkansas,Cross,AR,Arkansas
Rockcastle_Kentucky,Rockcastle,KY,Kentucky
Polk_Tennessee,Polk,TN,Tennessee
Potter_Pennsylvania,Potter,PA,Pennsylvania
Gunnison_Colorado,Gunnison,CO,Colorado
San Juan_Washington,San Juan,WA,Washington
Giles_Virginia,Giles,VA,Virginia
Lafayette_Wisconsin,Lafayette,WI,Wisconsin
Wayne_Tennessee,Wayne,TN,Tennessee
